Leitura;Leitura_filtrada;Escrita;ModoOperacao;ValorDesejado;CicloInicio;CicloFim
2.603852;2.603852;7.000000;0;0.000000;14702667374;14702667401
2.601550;2.601550;7.000000;0;0.000000;14703167283;14703167322
2.580503;2.580503;7.000000;0;0.000000;14703667389;14703667417
2.582148;2.582148;7.000000;0;0.000000;14704167403;14704167430
2.562745;2.562745;5.000000;0;0.000000;14704667411;14704667452
2.574255;2.574255;5.000000;0;0.000000;14705167415;14705167444
2.573597;2.573597;5.000000;0;0.000000;14705667425;14705667453
2.567678;2.567678;7.000000;0;0.000000;14706167472;14706167532
2.554853;2.554853;7.000000;0;0.000000;14706667374;14706667402
2.575242;2.575242;7.000000;0;0.000000;14707167454;14707167482
2.560443;2.560443;7.000000;0;0.000000;14707667395;14707667437
2.550906;2.550906;7.000000;0;0.000000;14708167468;14708167496
2.560772;2.560772;7.000000;0;0.000000;14708667476;14708667504
2.539397;2.539397;4.000000;0;0.000000;14709167483;14709167528
2.554853;2.554853;4.000000;0;0.000000;14709667493;14709667520
2.559128;2.559128;4.000000;0;0.000000;14710167504;14710167536
2.541699;2.541699;3.000000;0;0.000000;14710667512;14710667557
2.551235;2.551235;3.000000;0;0.000000;14711167526;14711167553
2.509800;2.509800;3.000000;0;0.000000;14711667533;14711667560
2.495988;2.495988;3.000000;0;0.000000;14712167542;14712167584
2.538410;2.538410;3.000000;0;0.000000;14712667548;14712667577
2.523283;2.523283;3.000000;0;0.000000;14713167557;14713167584
2.541041;2.541041;5.000000;0;0.000000;14713667568;14713667610
2.568993;2.568993;5.000000;0;0.000000;14714167599;14714167627
2.547947;2.547947;5.000000;0;0.000000;14714667502;14714667534
2.462774;2.462774;3.000000;0;0.000000;14715167597;14715167638
2.551235;2.441727;3.000000;0;0.000000;14715667599;14715667627
2.631147;2.631147;3.000000;0;0.000000;14716167609;14716167636
2.540054;2.719608;6.000000;0;0.000000;14716667626;14716667669
2.563403;2.563403;6.000000;0;0.000000;14717167623;14717167651
2.553208;2.553208;6.000000;0;0.000000;14717667636;14717667663
2.569322;2.569322;5.000000;0;0.000000;14718167659;14718167700
2.573597;2.573597;5.000000;0;0.000000;14718667652;14718667680
2.552880;2.552880;5.000000;0;0.000000;14719167659;14719167687
2.562088;2.562088;7.000000;0;0.000000;14719667667;14719667708
2.601550;2.601550;7.000000;0;0.000000;14720167678;14720167706
2.539725;2.539725;7.000000;0;0.000000;14720667656;14720667683
2.562416;2.562416;5.000000;0;0.000000;14721167694;14721167736
2.540712;2.540712;5.000000;0;0.000000;14721667710;14721667737
2.517363;2.517363;5.000000;0;0.000000;14722167719;14722167748
2.548276;2.548276;3.000000;0;0.000000;14722667718;14722667759
2.554524;2.554524;3.000000;0;0.000000;14723167717;14723167744
2.575571;2.575571;3.000000;0;0.000000;14723667715;14723667742
2.561101;2.561101;5.000000;0;0.000000;14724167737;14724167778
2.528216;2.528216;5.000000;0;0.000000;14724667682;14724667709
2.540712;2.540712;5.000000;0;0.000000;14725167717;14725167744
2.548933;2.548933;5.000000;0;0.000000;14725667717;14725667759
2.546631;2.546631;5.000000;0;0.000000;14726167720;14726167747
2.524927;2.524927;5.000000;0;0.000000;14726667785;14726667813
2.518021;2.518021;3.000000;0;0.000000;14727167730;14727167772
2.576886;2.576886;3.000000;0;0.000000;14727667729;14727667756
2.568665;2.568665;3.000000;0;0.000000;14728167737;14728167764
2.578201;2.578201;6.000000;0;0.000000;14728667821;14728667863
2.480532;2.569980;6.000000;0;0.000000;14729167760;14729167787
2.549920;2.549920;6.000000;0;0.000000;14729667839;14729667866
2.587080;2.587080;7.000000;0;0.000000;14730167788;14730167830
2.566691;2.566691;7.000000;0;0.000000;14730667807;14730667835
2.565376;2.565376;7.000000;0;0.000000;14731167806;14731167833
2.549591;2.549591;4.000000;0;0.000000;14731667850;14731667892
2.547618;2.547618;4.000000;0;0.000000;14732167807;14732167835
2.538739;2.538739;4.000000;0;0.000000;14732667878;14732667905
2.577544;2.577544;7.000000;0;0.000000;14733167797;14733167839
2.561759;2.561759;7.000000;0;0.000000;14733667835;14733667863
2.565047;2.565047;7.000000;0;0.000000;14734167926;14734167953
2.357541;2.549262;3.000000;0;0.000000;14734667926;14734667968
2.491384;2.491384;3.000000;0;0.000000;14735167939;14735167966
2.558470;2.558470;3.000000;0;0.000000;14735667888;14735667916
2.540712;2.540712;3.000000;0;0.000000;14736167901;14736167942
2.533806;2.533806;3.000000;0;0.000000;14736667959;14736667986
2.643643;2.643643;3.000000;0;0.000000;14737167968;14737167996
2.536766;2.536766;6.000000;0;0.000000;14737667962;14737668003
2.538081;2.538081;6.000000;0;0.000000;14738167969;14738167997
2.562745;2.562745;6.000000;0;0.000000;14738667996;14738668023
2.574255;2.574255;6.000000;0;0.000000;14739168005;14739168047
2.571624;2.571624;6.000000;0;0.000000;14739668012;14739668039
2.570309;2.570309;6.000000;0;0.000000;14740168021;14740168048
2.570309;2.570309;4.000000;0;0.000000;14740668031;14740668073
2.575242;2.575242;4.000000;0;0.000000;14741168037;14741168065
2.543672;2.543672;4.000000;0;0.000000;14741668045;14741668072
2.549591;2.549591;4.000000;0;0.000000;14742168056;14742168098
2.511444;2.511444;4.000000;0;0.000000;14742668066;14742668093
2.539068;2.539068;4.000000;0;0.000000;14743168076;14743168104
2.514404;2.514404;7.000000;0;0.000000;14743668086;14743668128
2.617335;2.617335;7.000000;0;0.000000;14744168088;14744168115
2.549591;2.549591;7.000000;0;0.000000;14744668100;14744668127
2.555510;2.555510;3.000000;0;0.000000;14745168106;14745168149
2.608456;2.608456;3.000000;0;0.000000;14745668115;14745668143
2.549262;2.549262;3.000000;0;0.000000;14746168126;14746168154
2.565376;2.565376;6.000000;0;0.000000;14746668131;14746668172
2.547947;2.547947;6.000000;0;0.000000;14747168032;14747168057
2.565705;2.565705;6.000000;0;0.000000;14747668150;14747668177
2.552880;2.552880;4.000000;0;0.000000;14748168159;14748168201
2.578859;2.578859;4.000000;0;0.000000;14748668167;14748668195
2.550249;2.550249;4.000000;0;0.000000;14749168122;14749168149
2.546303;2.546303;4.000000;0;0.000000;14749668183;14749668225
2.554853;2.554853;4.000000;0;0.000000;14750168192;14750168220
2.552222;2.552222;4.000000;0;0.000000;14750668202;14750668229
2.571953;2.571953;6.000000;0;0.000000;14751168175;14751168215
2.592342;2.592342;6.000000;0;0.000000;14751668219;14751668247
2.576228;2.576228;6.000000;0;0.000000;14752168229;14752168257
2.568993;2.568993;6.000000;0;0.000000;14752668238;14752668279
2.581161;2.581161;6.000000;0;0.000000;14753168248;14753168275
2.569651;2.569651;6.000000;0;0.000000;14753668253;14753668280
